"id";"current_age";"retirement_age";"birth_year";"birth_month";"gender";"address";"latitude";"longitude";"per_capita_income";"yearly_income";"total_debt";"credit_score";"num_credit_cards"
242;41;65;1978;6;"Male";"6389 El Camino Drive";42.19;-73.35;"21365.00";"43560.00";"58544.00";850;5
243;20;63;1999;3;"Male";"592 Hillside Drive";41.84;-87.79;"18714.00";"38158.00";"80609.00";666;1
244;40;62;1979;7;"Female";"8100 Hill Avenue";30.58;-84.58;"13144.00";"26802.00";"43444.00";638;2
245;39;65;1980;7;"Female";"3 Main Street";26.11;-80.39;"28826.00";"58774.00";"94053.00";528;2
246;50;70;1969;9;"Female";"671 West Drive";44.96;-93.26;"40364.00";"82298.00";"0.00";791;4
247;49;69;1970;7;"Female";"704 East Drive";30.21;-93.2;"26772.00";"54587.00";"69070.00";761;6
248;80;67;1939;12;"Female";"80471 Eighth Street";27.95;-82.48;"13254.00";"13596.00";"352.00";684;4
249;42;69;1977;9;"Female";"6777 First Drive";34.1;-117.38;"14632.00";"29835.00";"46702.00";618;7
250;50;64;1970;2;"Female";"61674 Elm Drive";44.52;-122.81;"17003.00";"34671.00";"55643.00";786;6
251;21;66;1998;8;"Male";"72834 Grant Boulevard";40.7;-73.61;"20152.00";"41087.00";"22720.00";695;2
252;67;70;1953;1;"Male";"127 Grant Street";40.58;-82.42;"17161.00";"34985.00";"29409.00";723;6
253;61;62;1959;1;"Male";"4110 Lafayette Boulevard";38.35;-81.63;"21705.00";"44257.00";"110587.00";664;2
254;30;66;1989;5;"Male";"323 Eighth Drive";40.02;-105.25;"33151.00";"67589.00";"0.00";734;3
255;18;57;2001;8;"Female";"8026 East Drive";29.79;-95.82;"21214.00";"43253.00";"56323.00";718;1
256;75;65;1945;2;"Male";"863 Park Drive";35.82;-78.31;"19485.00";"22850.00";"17453.00";714;6
257;52;65;1967;9;"Male";"858 Martin Luther King Drive";34.2;-118.39;"15239.00";"31070.00";"86747.00";708;4
258;51;68;1968;3;"Male";"572 Mountain View Lane";37.27;-79.95;"14528.00";"29622.00";"17385.00";694;3
259;71;65;1948;5;"Female";"391 South Street";28.78;-81.27;"22585.00";"38009.00";"20529.00";689;3
260;62;70;1958;2;"Male";"142 Catherine Street";26.21;-98.31;"14275.00";"29110.00";"23504.00";699;3
261;41;66;1979;2;"Male";"7061 Littlewood Street";36.0;-114.96;"28985.00";"59093.00";"117325.00";737;5
262;18;60;2002;2;"Male";"878 Summit Avenue";28.82;-96.98;"16005.00";"32635.00";"47930.00";734;3
263;30;69;1989;11;"Male";"8687 Ninth Drive";40.09;-74.21;"13006.00";"26519.00";"63979.00";663;3
264;49;67;1970;8;"Male";"468 Park Lane";40.23;-77.02;"21728.00";"44303.00";"53407.00";696;1
265;44;70;1975;10;"Female";"68 Rose Boulevard";27.8;-97.39;"22314.00";"45497.00";"101549.00";713;3
266;19;65;2000;3;"Female";"39 Park Lane";34.02;-118.15;"13485.00";"27494.00";"26097.00";724;1
267;61;66;1958;3;"Female";"7360 Lexington Drive";37.96;-83.82;"13602.00";"27733.00";"21785.00";765;3
268;20;62;1999;9;"Female";"825 Norfolk Drive";43.02;-78.75;"29558.00";"60265.00";"80939.00";582;3
269;21;69;1998;5;"Female";"537 Fourth Lane";39.65;-82.74;"19000.00";"38739.00";"0.00";689;3
270;30;62;1989;8;"Male";"71682 Catherine Street";39.02;-84.56;"30367.00";"61916.00";"165886.00";655;4
271;30;65;1989;7;"Female";"352 Hill Lane";45.65;-122.66;"20649.00";"42101.00";"70460.00";685;1
272;30;67;1989;8;"Female";"387 Plum Avenue";39.79;-75.14;"26193.00";"53407.00";"125586.00";767;3
273;42;72;1977;4;"Female";"849 Norfolk Lane";41.16;-80.56;"18351.00";"37415.00";"66403.00";665;1
274;43;67;1976;4;"Female";"4 North Street";38.89;-77.03;"23940.00";"48810.00";"0.00";799;3
275;43;58;1977;2;"Female";"973 River Street";29.56;-95.02;"37415.00";"76288.00";"120771.00";710;4
276;25;70;1995;1;"Male";"9892 George Drive";27.53;-99.48;"10626.00";"21666.00";"38058.00";610;2
277;46;68;1974;2;"Male";"2292 South Street";33.77;-89.81;"15568.00";"31739.00";"81905.00";799;5
278;59;66;1960;9;"Male";"910 Eighth Drive";29.76;-95.38;"95039.00";"193768.00";"150896.00";686;5
279;25;64;1995;2;"Female";"940 Plum Boulevard";27.95;-82.48;"34122.00";"69572.00";"137845.00";753;2
280;40;66;1979;10;"Female";"3539 Lincoln Boulevard";37.92;-122.34;"21869.00";"44585.00";"81825.00";684;5
281;24;65;1996;2;"Male";"4779 Lafayette Avenue";41.15;-81.24;"18907.00";"38549.00";"35691.00";684;2
282;42;66;1977;5;"Male";"260 Spruce Avenue";29.45;-98.5;"12547.00";"25585.00";"59827.00";702;4
283;19;69;2000;11;"Male";"74 Birch Avenue";40.75;-103.06;"15064.00";"30710.00";"30956.00";680;2
284;51;65;1968;4;"Male";"822 Martin Luther King Drive";33.44;-111.76;"25005.00";"50980.00";"0.00";754;4
285;62;69;1957;8;"Male";"702 Elm Drive";36.95;-121.72;"16920.00";"34496.00";"33122.00";731;5
286;38;69;1981;10;"Male";"4232 Grant Drive";31.15;-88.55;"18746.00";"38223.00";"30756.00";725;4
287;42;73;1977;8;"Female";"152 El Camino Boulevard";29.31;-95.01;"21178.00";"43181.00";"57199.00";710;3
288;45;69;1974;5;"Female";"9891 Valley Drive";33.17;-90.48;"10909.00";"22249.00";"20420.00";789;3
289;22;64;1997;12;"Female";"109 El Camino Avenue";29.76;-95.38;"11219.00";"22876.00";"36157.00";685;2
290;27;66;1992;3;"Female";"293 Wessex Street";42.4;-83.6;"49458.00";"100837.00";"61377.00";687;2
291;64;66;1956;1;"Female";"682 Federal Lane";34.76;-84.97;"19818.00";"40407.00";"62695.00";793;3
292;23;65;1996;9;"Female";"871 Second Street";32.79;-116.96;"20947.00";"42711.00";"48493.00";717;1
293;32;63;1987;8;"Female";"58221 Main Drive";35.22;-97.34;"20640.00";"42084.00";"57760.00";661;5
294;36;59;1983;8;"Male";"99 Mill Lane";33.83;-83.89;"21556.00";"43953.00";"76915.00";607;1
295;53;69;1966;11;"Male";"914 Spruce Drive";40.79;-90.16;"14739.00";"30054.00";"60128.00";681;1
296;48;71;1971;3;"Male";"9570 North Drive";40.81;-74.1;"37170.00";"75785.00";"117920.00";814;3
297;20;66;1999;9;"Male";"354 Main Drive";37.91;-76.47;"13938.00";"28421.00";"77772.00";738;1
298;28;65;1991;5;"Male";"437 Ocean View Drive";40.79;-77.85;"25031.00";"51041.00";"106989.00";686;1
299;40;61;1979;7;"Male";"196 Plum Lane";40.84;-73.87;"13845.00";"28229.00";"55675.00";622;5
300;40;64;1979;12;"Male";"69 Martin Luther King Street";41.36;-73.2;"37131.00";"75711.00";"121251.00";750;1
301;47;69;1972;11;"Male";"6009 River Avenue";34.24;-84.49;"25654.00";"52308.00";"135319.00";679;1
302;27;67;1992;8;"Female";"9354 Lafayette Street";38.41;-78.61;"18335.00";"37384.00";"120327.00";706;2
303;94;66;1926;1;"Male";"93 Lafayette Boulevard";40.48;-104.9;"27185.00";"60080.00";"1807.00";690;6
304;31;68;1988;8;"Male";"6606 Sixth Drive";41.14;-104.79;"20255.00";"41297.00";"34703.00";685;2
305;51;65;1968;10;"Male";"9070 Third Boulevard";44.37;-73.4;"14415.00";"29388.00";"21221.00";755;3
306;18;69;2002;1;"Male";"9850 Birch Drive";42.28;-71.16;"34519.00";"70380.00";"106797.00";725;2
307;18;69;2001;8;"Male";"2846 Lake Avenue";30.23;-92.81;"18082.00";"36866.00";"0.00";680;2
308;44;65;1976;1;"Male";"3675 Bayview Drive";35.37;-85.38;"15209.00";"31015.00";"103094.00";737;2
309;28;57;1991;8;"Male";"2473 Lake Avenue";32.07;-82.91;"12321.00";"25122.00";"43205.00";819;3
310;26;61;1994;2;"Male";"4840 Summit Lane";38.72;-121.0;"28660.00";"58435.00";"134789.00";666;2
311;46;68;1973;12;"Female";"8070 Mill Lane";37.18;-113.6;"14470.00";"29510.00";"47153.00";752;4
312;18;68;2002;2;"Female";"4949 South Avenue";39.69;-76.06;"23383.00";"47672.00";"115371.00";767;4
313;32;68;1987;6;"Female";"9384 Ocean Avenue";36.73;-95.94;"16453.00";"33548.00";"31183.00";693;2
314;27;66;1992;6;"Male";"1039 Bayview Drive";39.0;-77.4;"28410.00";"57927.00";"87736.00";557;1
315;54;69;1966;1;"Male";"112 Burns Lane";40.78;-81.52;"20783.00";"42379.00";"136748.00";692;3
316;36;69;1983;8;"Male";"995 Martin Luther King Street";29.76;-95.38;"19554.00";"39871.00";"73726.00";719;4
317;67;65;1952;3;"Female";"816 El Camino Drive";39.74;-121.6;"15436.00";"19199.00";"15091.00";715;3
318;62;67;1957;5;"Male";"75540 Valley Street";34.5;-118.01;"18103.00";"36911.00";"93367.00";724;4
319;67;67;1952;12;"Male";"388 Third Avenue";36.75;-119.67;"17683.00";"28357.00";"10400.00";628;2
320;34;75;1985;8;"Male";"6444 Madison Drive";32.22;-110.82;"17480.00";"35641.00";"64419.00";625;2
321;52;67;1967;5;"Male";"262 First Lane";45.18;-89.7;"19705.00";"40177.00";"47012.00";698;4
322;47;65;1972;10;"Male";"708 George Street";31.22;-84.21;"13759.00";"28055.00";"12475.00";829;3
323;54;66;1965;7;"Male";"782 Hill Lane";36.6;-119.75;"13093.00";"26696.00";"0.00";683;5
324;21;68;1998;7;"Female";"5995 Valley Stream Avenue";45.55;-122.73;"42850.00";"87372.00";"40547.00";792;3
325;45;57;1974;11;"Male";"7044 Plum Street";35.22;-92.38;"19589.00";"39942.00";"52441.00";709;4
326;18;61;2001;3;"Male";"644 Birch Avenue";40.26;-80.18;"30076.00";"61325.00";"83899.00";652;1
327;44;67;1975;7;"Male";"7485 Seventh Street";44.41;-71.97;"18069.00";"36843.00";"52248.00";772;5
328;45;67;1974;3;"Male";"4391 Lexington Lane";35.19;-80.83;"17817.00";"36323.00";"65525.00";700;3
329;70;65;1949;3;"Male";"6339 Lafayette Avenue";34.39;-119.51;"21191.00";"36724.00";"16437.00";701;4
330;36;71;1984;2;"Male";"271 Sixth Drive";40.24;-75.28;"31595.00";"64419.00";"183210.00";711;1
331;34;68;1985;6;"Male";"30 Catherine Street";33.44;-79.56;"14669.00";"29907.00";"16764.00";732;2
332;61;65;1958;7;"Male";"8794 Catherine Lane";39.52;-85.77;"18324.00";"37362.00";"21600.00";703;4
333;20;64;2000;1;"Female";"6877 Jefferson Drive";39.45;-74.72;"23298.00";"47504.00";"65156.00";706;1
334;44;65;1975;11;"Male";"8349 Valley Avenue";41.16;-82.22;"19818.00";"40407.00";"25986.00";697;3
335;46;68;1973;7;"Female";"75 Birch Lane";26.74;-80.12;"27696.00";"56467.00";"66565.00";688;3
336;23;65;1996;12;"Male";"2545 Federal Drive";40.71;-74.06;"21642.00";"44128.00";"0.00";760;1
337;20;74;1999;9;"Male";"2539 Hill Street";41.69;-71.51;"22701.00";"46284.00";"46220.00";850;1
338;68;72;1951;8;"Female";"222 Lafayette Lane";42.83;-78.63;"24651.00";"50258.00";"0.00";686;3
339;19;75;2000;7;"Female";"640 Bayview Street";32.61;-90.03;"15597.00";"31797.00";"5400.00";843;2
340;20;63;1999;8;"Male";"51 George Avenue";47.3;-122.37;"25363.00";"51713.00";"86165.00";809;1
341;50;66;1969;10;"Male";"517 Eighth Drive";40.87;-73.4;"51032.00";"104045.00";"0.00";734;3
342;18;68;2001;6;"Male";"3033 Maple Lane";38.94;-77.19;"62840.00";"128123.00";"135808.00";699;1
343;55;72;1964;9;"Female";"919 Ocean View Lane";37.73;-121.24;"23368.00";"47643.00";"45706.00";764;8
344;18;63;2002;1;"Male";"7193 George Boulevard";34.22;-118.59;"24074.00";"49084.00";"106863.00";577;3
345;33;67;1986;7;"Male";"67424 Tenth Boulevard";42.24;-85.48;"17409.00";"35499.00";"80517.00";724;1
346;90;74;1929;11;"Female";"495 Ocean View Lane";34.43;-119.68;"25249.00";"48580.00";"1785.00";687;7
347;28;63;1991;8;"Female";"5671 Sussex Drive";25.77;-80.2;"21602.00";"44046.00";"57982.00";557;3
348;49;70;1970;7;"Female";"480 Seventh Lane";40.22;-74.76;"22747.00";"46377.00";"79980.00";719;3
349;40;61;1979;12;"Female";"1943 Birch Street";40.84;-81.63;"21201.00";"43229.00";"96831.00";685;2
350;62;70;1957;8;"Female";"102 Seventh Avenue";39.14;-76.77;"28673.00";"58463.00";"141151.00";737;4
351;91;70;1928;9;"Female";"984 Little Creek Lane";40.77;-73.84;"13810.00";"17150.00";"375.00";807;6
352;22;65;1997;11;"Male";"32 Valley Drive";34.21;-119.18;"18175.00";"37058.00";"50548.00";680;2
353;24;69;1996;2;"Female";"932 Essex Street";33.83;-117.2;"16109.00";"32847.00";"33514.00";721;2
354;77;72;1942;8;"Female";"9 Plum Boulevard";38.86;-104.76;"22185.00";"31942.00";"11845.00";713;6
355;22;62;1997;11;"Female";"415 Madison Boulevard";35.87;-96.05;"19856.00";"40491.00";"81879.00";691;2
356;50;73;1969;10;"Female";"24 River Avenue";27.19;-80.24;"20315.00";"41420.00";"0.00";691;5
357;59;67;1960;9;"Female";"645 Catherine Lane";42.35;-71.06;"39312.00";"80156.00";"61817.00";735;4
358;36;71;1983;7;"Female";"65 Fifth Lane";34.17;-82.37;"15243.00";"31079.00";"91845.00";605;2
359;66;61;1953;7;"Male";"338 Littlewood Street";33.94;-83.99;"24252.00";"57383.00";"20725.00";799;4
360;43;67;1976;4;"Male";"881 Plum Street";39.22;-74.8;"22697.00";"46278.00";"51243.00";791;4
361;43;68;1976;6;"Male";"125 Plum Drive";33.91;-118.34;"19153.00";"39052.00";"65861.00";804;4
362;37;59;1983;1;"Male";"6680 River Avenue";36.07;-115.21;"23889.00";"48710.00";"59824.00";792;3
363;52;66;1967;9;"Female";"7508 Grant Street";27.9;-82.78;"23878.00";"48686.00";"113137.00";701;3
364;65;65;1954;5;"Female";"9052 River Lane";35.79;-83.97;"18273.00";"39809.00";"0.00";775;4
365;55;70;1964;9;"Female";"1392 Plum Avenue";40.64;-73.94;"18719.00";"38165.00";"45891.00";719;1
366;50;68;1969;12;"Female";"773 12th Street";44.01;-88.55;"19573.00";"39911.00";"93823.00";625;7
367;27;67;1992;8;"Female";"8893 Valley Drive";41.52;-87.42;"21992.00";"44843.00";"67179.00";756;2
368;75;73;1945;2;"Male";"2842 Littlewood Avenue";28.5;-81.37;"20121.00";"42806.00";"20432.00";726;6
369;39;65;1980;9;"Male";"5193 East Street";38.22;-85.74;"25258.00";"51499.00";"7226.00";788;4
370;61;58;1958;11;"Male";"381 Fifth Lane";34.07;-117.62;"16113.00";"41904.00";"12545.00";655;4
371;82;63;1937;3;"Male";"19176 Grant Drive";37.55;-77.46;"43827.00";"92368.00";"2689.00";719;4
372;32;71;1988;1;"Male";"4725 North Street";41.66;-83.58;"12101.00";"24668.00";"22338.00";756;1
373;61;63;1959;2;"Male";"3270 Grant Avenue";40.59;-84.95;"10493.00";"21397.00";"54771.00";812;4
374;58;66;1961;11;"Male";"50 Spruce Street";38.47;-121.44;"15290.00";"31177.00";"18859.00";689;5
375;50;66;1970;2;"Female";"4492 Grant Drive";35.7;-81.21;"18444.00";"37617.00";"57746.00";695;3
376;50;74;1969;4;"Female";"818 12th Lane";39.8;-74.62;"28433.00";"57975.00";"34570.00";773;4
377;80;67;1940;1;"Female";"305 Pine Avenue";47.39;-122.26;"24884.00";"39110.00";"363.00";750;5
378;18;60;2001;5;"Female";"512 Second Avenue";46.21;-119.16;"18753.00";"38241.00";"81833.00";596;1
379;47;65;1972;11;"Female";"837 Lincoln Avenue";30.68;-88.04;"21331.00";"43496.00";"114563.00";765;3
380;46;70;1974;1;"Male";"3551 Spruce Boulevard";41.57;-93.61;"18568.00";"37857.00";"57727.00";800;2
381;26;69;1994;2;"Male";"5101 Birch Lane";38.72;-90.47;"25163.00";"51306.00";"68198.00";675;1
382;55;68;1964;11;"Male";"541 Tenth Street";34.0;-118.28;"11329.00";"23103.00";"63635.00";681;3
383;48;66;1971;9;"Male";"6606 Oak Drive";30.81;-92.65;"16816.00";"34287.00";"77180.00";760;3
384;20;68;1999;11;"Male";"76089 Grant Boulevard";42.58;-83.03;"19200.00";"39144.00";"55347.00";702;1
385;79;65;1941;2;"Male";"9983 Park Drive";32.23;-80.86;"21679.00";"30434.00";"23883.00";740;7
386;48;64;1971;11;"Male";"3034 Third Boulevard";42.26;-71.8;"24506.00";"49967.00";"62509.00";655;1
387;34;65;1985;10;"Male";"8229 Bayview Avenue";41.4;-82.23;"22261.00";"45388.00";"64749.00";723;1
388;25;66;1994;10;"Female";"6444 Maple Lane";28.92;-81.92;"8491.00";"17310.00";"21853.00";749;2
389;27;67;1992;7;"Male";"9517 Ninth Street";44.53;-73.15;"26033.00";"53082.00";"106945.00";689;3
390;30;70;1989;4;"Male";"4328 Forest Boulevard";26.14;-80.13;"45143.00";"92046.00";"6658.00";681;2
391;85;66;1934;7;"Female";"31 Hill Boulevard";33.69;-78.89;"19025.00";"35270.00";"1769.00";731;6
392;50;65;1969;11;"Female";"687 Fifth Boulevard";27.64;-80.39;"16234.00";"33098.00";"59605.00";775;3
393;41;64;1978;12;"Male";"3536 Burns Street";33.44;-94.07;"15884.00";"32387.00";"65171.00";765;1
394;52;71;1967;4;"Male";"514 Pine Boulevard";41.09;-73.55;"34138.00";"69604.00";"47193.00";684;4
395;39;72;1981;2;"Male";"1105 Wessex Avenue";32.69;-97.12;"24331.00";"49611.00";"110543.00";739;4
396;89;72;1930;10;"Female";"711 South Boulevard";42.07;-87.81;"38274.00";"50341.00";"3270.00";735;5
397;30;65;1989;4;"Female";"2328 Little Creek Avenue";39.95;-75.16;"10016.00";"20424.00";"14743.00";770;3
398;49;69;1970;11;"Female";"6999 Lexington Lane";38.51;-121.49;"18344.00";"37401.00";"76201.00";737;4
399;37;68;1982;5;"Female";"365 Ocean Lane";42.35;-71.85;"31514.00";"64252.00";"92973.00";802;2
400;46;68;1973;5;"Female";"539 Pine Boulevard";30.17;-85.67;"19508.00";"39770.00";"72827.00";711;4
401;81;71;1938;9;"Male";"84497 Valley Stream Drive";34.2;-118.39;"15239.00";"28644.00";"879.00";806;7
402;47;72;1972;6;"Male";"77931 Lincoln Avenue";33.83;-83.89;"21556.00";"43954.00";"60913.00";744;3
403;33;72;1986;7;"Male";"699 Third Avenue";32.15;-94.79;"17898.00";"36496.00";"119670.00";759;1
404;44;61;1975;9;"Male";"33 Seventh Boulevard";29.77;-82.48;"21979.00";"44816.00";"63043.00";625;1
405;30;67;1989;3;"Male";"640 Spruce Boulevard";33.42;-112.2;"17165.00";"34998.00";"60749.00";627;1
406;23;64;1996;5;"Female";"2418 Mill Drive";37.3;-122.0;"41750.00";"85128.00";"108678.00";641;1
407;23;66;1996;8;"Female";"9392 Fifth Avenue";41.83;-87.68;"20822.00";"42454.00";"63754.00";750;4
408;58;62;1961;4;"Female";"690 Hill Lane";45.4;-91.84;"15371.00";"31343.00";"49537.00";741;3
409;54;65;1965;8;"Female";"7561 Littlewood Street";42.49;-92.35;"14568.00";"29699.00";"6569.00";711;3
410;54;60;1966;2;"Female";"72990 Second Drive";40.62;-96.63;"23029.00";"46956.00";"94340.00";610;2
411;30;67;1990;1;"Male";"649 Sussex Street";43.97;-75.91;"18401.00";"37521.00";"65701.00";775;2
412;25;65;1994;10;"Male";"7091 Lexington Lane";36.07;-94.15;"22964.00";"46822.00";"0.00";810;4
413;21;70;1998;3;"Male";"1848 Mountain View Avenue";33.86;-84.68;"25025.00";"51028.00";"105239.00";660;2
414;45;66;1975;1;"Female";"471 Eighth Lane";40.79;-74.47;"55362.00";"112875.00";"44432.00";709;2
415;53;65;1966;5;"Male";"7571 George Street";39.53;-83.43;"16544.00";"33729.00";"0.00";763;4
416;86;65;1933;8;"Female";"5220 Lincoln Street";36.17;-86.78;"20030.00";"38273.00";"1658.00";765;6
417;21;65;1998;3;"Male";"320 Hillside Lane";35.1;-90.0;"10730.00";"21879.00";"69638.00";762;1
418;29;66;1990;7;"Male";"7333 George Street";33.56;-112.57;"25449.00";"51891.00";"83166.00";693;4
419;60;66;1959;11;"Male";"933 Valley Lane";38.14;-120.45;"16448.00";"33540.00";"74530.00";734;5
420;22;62;1998;2;"Male";"1651 Oak Drive";33.82;-117.91;"16252.00";"33140.00";"51305.00";744;1
421;53;67;1967;1;"Female";"595 Valley Stream Drive";41.97;-91.66;"22502.00";"45876.00";"58252.00";790;7
422;19;62;2000;11;"Female";"5378 Lafayette Avenue";39.98;-82.98;"15539.00";"31683.00";"46987.00";817;4
423;28;70;1991;3;"Female";"19 El Camino Drive";33.62;-112.05;"26023.00";"53053.00";"42396.00";696;2
424;24;69;1995;4;"Female";"4020 Littlewood Street";40.29;-79.99;"25037.00";"51045.00";"127864.00";772;2
425;38;67;1981;11;"Male";"8897 East Street";36.46;-121.82;"29174.00";"59482.00";"130605.00";688;4
426;26;65;1993;4;"Female";"8709 Fifth Street";42.9;-85.82;"20773.00";"42348.00";"6204.00";754;4
427;44;66;1975;11;"Female";"33 Pine Lane";36.15;-85.5;"15955.00";"32527.00";"74331.00";705;3
428;39;69;1980;11;"Male";"6405 Fifth Avenue";42.99;-71.45;"27706.00";"56486.00";"116394.00";689;2
429;22;68;1997;11;"Male";"8145 Spruce Boulevard";35.19;-80.83;"26481.00";"53995.00";"89056.00";683;3
430;52;67;1967;5;"Female";"903 Hill Boulevard";41.42;-87.35;"26168.00";"53350.00";"128676.00";685;5
431;19;72;2000;3;"Female";"973 Federal Avenue";30.62;-87.89;"25495.00";"51984.00";"79152.00";691;3
432;55;64;1964;11;"Female";"4329 El Camino Boulevard";36.08;-81.92;"13018.00";"26546.00";"32087.00";686;5
433;49;65;1970;4;"Male";"6829 Main Boulevard";39.38;-89.07;"15676.00";"31957.00";"12347.00";771;6
434;31;74;1988;10;"Female";"7808 Lincoln Drive";42.02;-93.62;"26190.00";"53395.00";"73370.00";785;3
435;71;66;1948;8;"Female";"5023 11th Avenue";37.06;-113.57;"15881.00";"23350.00";"19515.00";679;2
436;20;65;2000;1;"Female";"599 Hillside Drive";40.32;-75.32;"26273.00";"53569.00";"79540.00";623;1
437;46;66;1973;6;"Female";"9528 Hill Street";39.04;-76.49;"35645.00";"72670.00";"28915.00";718;3
438;32;66;1987;10;"Female";"12960 El Camino Lane";40.72;-74.17;"16691.00";"34034.00";"55846.00";633;2
439;33;59;1986;8;"Female";"142 Valley Drive";41.47;-87.05;"25472.00";"51938.00";"97252.00";697;2
440;43;50;1976;11;"Female";"689 Valley Stream Lane";42.67;-70.98;"52066.00";"106159.00";"144773.00";703;5
441;41;64;1978;6;"Female";"608 Washington Drive";33.65;-84.86;"22613.00";"46108.00";"64994.00";635;1
442;47;66;1972;8;"Male";"801 12th Drive";38.33;-90.4;"23836.00";"48600.00";"23992.00";791;5
443;31;71;1988;5;"Male";"913 Mill Boulevard";43.15;-72.36;"20592.00";"41986.00";"134162.00";697;1
444;24;68;1995;9;"Female";"549 Ocean Boulevard";40.84;-73.87;"12939.00";"26382.00";"13161.00";748;2
445;42;59;1977;12;"Female";"9864 Fifth Lane";43.88;-85.8;"6201.00";"12643.00";"19299.00";645;1
446;23;68;1997;1;"Male";"28 Madison Lane";40.69;-73.73;"24200.00";"49342.00";"56137.00";703;1
447;79;68;1940;3;"Male";"5336 Tenth Drive";43.22;-86.25;"19131.00";"30977.00";"21507.00";796;5
448;41;63;1978;8;"Male";"992 Martin Luther King Avenue";41.48;-87.68;"19359.00";"39472.00";"82626.00";698;1
449;58;70;1962;2;"Female";"901 Oak Street";40.56;-79.75;"19517.00";"39796.00";"9452.00";729;5
450;39;66;1980;9;"Male";"253 Lexington Avenue";37.07;-76.51;"21186.00";"43192.00";"33517.00";739;3
451;65;67;1954;12;"Male";"654 Birch Lane";41.26;-96.01;"14199.00";"28951.00";"56777.00";711;2
452;31;74;1988;3;"Male";"557 Catherine Drive";29.76;-95.38;"31072.00";"63356.00";"140107.00";704;5
453;26;67;1994;2;"Female";"682 Martin Luther King Avenue";32.79;-96.76;"63159.00";"128775.00";"232506.00";655;1
454;88;65;1931;4;"Female";"9192 Birch Lane";46.87;-96.81;"22214.00";"38523.00";"49.00";751;5
455;41;69;1979;1;"Female";"8676 River Avenue";40.66;-73.73;"24412.00";"49776.00";"17352.00";684;3
456;54;63;1965;10;"Male";"600 Grant Lane";26.63;-81.99;"17140.00";"34947.00";"49024.00";751;3
457;34;65;1985;10;"Female";"378 West Boulevard";35.19;-80.83;"17817.00";"36324.00";"56689.00";705;4
458;46;62;1973;11;"Male";"298 Federal Avenue";33.63;-112.09;"24064.00";"49068.00";"123937.00";530;2
459;65;70;1954;5;"Male";"9079 Second Drive";33.36;-81.28;"12387.00";"25257.00";"83995.00";734;6
